filename, Diarrhea, Lack-of-Water, Normal, Soft-Poop
N-210-6-_jpg.rf.7f8b894f34400859811b9628cb1a3f77.jpg, 0, 0, 1, 0
LW-11_jpg.rf.88f5f9b36331eebab79617fe18ac4a97.jpg, 0, 1, 0, 0
N-22_jpg.rf.8630e2762409cc5d16fd5fbd2d1e6565.jpg, 0, 0, 1, 0
SP-18_jpg.rf.856956ff7707cdc2c4ed2afe10ae7684.jpg, 0, 0, 0, 1
D-209_jpg.rf.8a26cc40a075d05ce32fef2c30cb3f11.jpg, 1, 0, 0, 0
D-83_jpg.rf.84f24dd368fca6e19ed97bf32e0ab012.jpg, 1, 0, 0, 0
N-142_jpg.rf.9d12cc84a701ee2b3f33c4ec9491eeb4.jpg, 0, 0, 1, 0
D-47_jpg.rf.8ed72d5050ebdc0b30526c409a928c2e.jpg, 1, 0, 0, 0
D-27_jpg.rf.7e086562d1452c8e0e5ad72c2534e2bf.jpg, 1, 0, 0, 0
SP-149_jpg.rf.8c48140be374c79f925aedef7aa8634b.jpg, 0, 0, 0, 1
N-19_jpg.rf.a1003bf4cd3955a6525ee42b57fe0073.jpg, 0, 0, 1, 0
LW-176_jpg.rf.8d097b022ae50dc5ec4cd25e9dcdf5ea.jpg, 0, 1, 0, 0
SP-20_jpg.rf.8c85f155fba977ac8b5dbedde1889d30.jpg, 0, 0, 0, 1
SP-7_jpg.rf.926557af6fe0dfead140ee6f0c79f02f.jpg, 0, 0, 0, 1
N-12_jpg.rf.a34b8bd0165d0b56a07d600b36c04128.jpg, 0, 0, 1, 0
N-46_jpg.rf.a56dac01fc475afe3654d845e451279c.jpg, 0, 0, 1, 0
SP-51_jpg.rf.91418b0f81354a5cc30097273f11127f.jpg, 0, 0, 0, 1
SP-94_jpg.rf.936d414212d488c4a3078baeda893d4f.jpg, 0, 0, 0, 1
D-6_jpg.rf.8b28ec98c81a0ecb6057f8df22e624dd.jpg, 1, 0, 0, 0
N-78_jpg.rf.a5da4000cea6d569862d332e534bdb6d.jpg, 0, 0, 1, 0
SP-1_jpg.rf.a81a5af95922fca61d7bbd0b4c49d29a.jpg, 0, 0, 0, 1
D-36_jpg.rf.a92c90907ddd72ca5d44be9ab1194340.jpg, 1, 0, 0, 0
LW-194_jpg.rf.91ffa21fc298ca5ee7498a084fd97274.jpg, 0, 1, 0, 0
LW-55_jpg.rf.9db4e02cf779a0e0dfcac4db91411949.jpg, 0, 1, 0, 0
LW-129_jpg.rf.8f37bff7d03eec1182005f596bc80359.jpg, 0, 1, 0, 0
SP-98_jpg.rf.ac2a84296b09e229721254035e86b1d2.jpg, 0, 0, 0, 1
SP-65_jpg.rf.a104d99e3af75cc78d9e15bc3b1c62b3.jpg, 0, 0, 0, 1
SP-137_jpg.rf.9707b75f18ca5402fe70df21b9b6daaf.jpg, 0, 0, 0, 1
N-99_jpg.rf.9e624e9c6c41ef8a676602ae0d05a720.jpg, 0, 0, 1, 0
N-198_jpg.rf.8a9aaf77eb1b9ee552f9c3efeaa54cb1.jpg, 0, 0, 1, 0
SP-37_jpg.rf.aac0c2adc91e668545ec16d0f6334f87.jpg, 0, 0, 0, 1
SP-198_jpg.rf.ae3ee2a9b786fe3861ba16d14d2d58ad.jpg, 0, 0, 0, 1
N-6_jpg.rf.9d52990a8906f455a0e9abeeba8a4235.jpg, 0, 0, 1, 0
LW-9_jpg.rf.b057d1403adb709ff7e362cf70d88713.jpg, 0, 1, 0, 0
LW-124_jpg.rf.b13c5546e22e73372f4997dc15cbb6d1.jpg, 0, 1, 0, 0
LW-50_jpg.rf.b2fa97e35475095f6e640bfffcec44f5.jpg, 0, 1, 0, 0
SP-24_jpg.rf.b48b2ca2543907fe3a9adaf532b90bd9.jpg, 0, 0, 0, 1
SP-16_jpg.rf.b427a3677e2ef1cb863ca8020d3a85d4.jpg, 0, 0, 0, 1
D-49_jpg.rf.b61589816728c6827fcfee0bf2de87a5.jpg, 1, 0, 0, 0
LW-102_jpg.rf.bacf0599769f35199255507398e757aa.jpg, 0, 1, 0, 0
SP-152_jpg.rf.b96d5b7906a13f2a57c3b156b875c2fe.jpg, 0, 0, 0, 1
LW-170_jpg.rf.bc26bf028b70341e3a8e554fd19fb3a6.jpg, 0, 1, 0, 0
D-186_jpg.rf.b8768361d202071f2c434eed7b108307.jpg, 1, 0, 0, 0
N-149_jpg.rf.b3aa0296eeec87184b5c03a545416582.jpg, 0, 0, 1, 0
N-17_jpg.rf.bca6bf312e75be4af31278b98288bc80.jpg, 0, 0, 1, 0
D-48_jpg.rf.bd238d7ce5b17d23b43ddbf8bef1bfc9.jpg, 1, 0, 0, 0
D-47_jpg.rf.b0d0304997626bf62df5e23c537d8b5b.jpg, 1, 0, 0, 0
N-91_jpg.rf.b5541c80a2a6afa54ef8472b18b067e6.jpg, 0, 0, 1, 0
D-199_jpg.rf.aedf9434341b1d37eb3e3be45ba26a71.jpg, 1, 0, 0, 0
SP-56_jpg.rf.c55772264d2d6194adf58fec59574b4d.jpg, 0, 0, 0, 1
SP-60_jpg.rf.bb4c2330bdb9e7e8eaba7a4a8612605b.jpg, 0, 0, 0, 1
LW-57_jpg.rf.c62840b61e90af1d2a86ac83b7a83066.jpg, 0, 1, 0, 0
D-30_jpg.rf.c53c878668d80a8e3eb373f86784b2a4.jpg, 1, 0, 0, 0
N-68_jpg.rf.bdd1f997a5b601ad4f6663a87daf8116.jpg, 0, 0, 1, 0
D-99_jpg.rf.c6225332b018d9b4c20acd7c2b6fdd2c.jpg, 1, 0, 0, 0
N-13_jpg.rf.c647c40bb205913e9d94ce2fc8c92536.jpg, 0, 0, 1, 0
LW-91_jpg.rf.c23173f1d53445cd06f33e10f6b0bc5a.jpg, 0, 1, 0, 0
SP-56_jpg.rf.c4319886a08e0b5d134600f26cfbfb3a.jpg, 0, 0, 0, 1
N-209_jpg.rf.c055553a81858b2a34f58f6155735f8d.jpg, 0, 0, 1, 0
SP-35_jpg.rf.c0fb25233a159818584f211719cb654a.jpg, 0, 0, 0, 1
SP-9_jpg.rf.bf258b241e46614bf8abe8b0debd02d1.jpg, 0, 0, 0, 1
D-192_jpg.rf.c75384f47884f0cff048c3731cdfcb84.jpg, 1, 0, 0, 0
SP-37_jpg.rf.ceceb1e5ae49e47ace34a0932461c53d.jpg, 0, 0, 0, 1
LW-8_jpg.rf.ce4804c3cf71c420df4aebb2bf94db57.jpg, 0, 1, 0, 0
D-44_jpg.rf.cbf375ccd1d75e01e685f57ef81f7dcc.jpg, 1, 0, 0, 0
SP-54_jpg.rf.cf1f300e3016a17523cfe4ac4eda8ff4.jpg, 0, 0, 0, 1
D-60_jpg.rf.d8bd56388df9af5a5bda6902102dff58.jpg, 1, 0, 0, 0
SP-168_jpg.rf.c58e9a1f848a09caccc9b0f3379b18a3.jpg, 0, 0, 0, 1
N-4_jpg.rf.db7965cb925ac730c920e8b177e3b3ff.jpg, 0, 0, 1, 0
SP-70_jpg.rf.cd97c1c43042e20fa228741c41e8575d.jpg, 0, 0, 0, 1
N-113_jpg.rf.d0763d42364b7b7bb6fffef6121476b9.jpg, 0, 0, 1, 0
N-13_jpg.rf.cfc8cc02e253ceca3af2f775e27206ae.jpg, 0, 0, 1, 0
D-134_jpg.rf.d72b2b97e6449ff2057993702aba463b.jpg, 1, 0, 0, 0
N-207_jpg.rf.c8a19fcdb802abdae3f48b95b56d04c6.jpg, 0, 0, 1, 0
D-46_jpg.rf.d1621486e71ac32370f7b9c67bd59f4b.jpg, 1, 0, 0, 0
LW-95_jpg.rf.ddfb1eb637b8d40470fdbb129a7fee73.jpg, 0, 1, 0, 0
N-131_jpg.rf.de6ce8e83f06e9a17dea4991e58dd4fc.jpg, 0, 0, 1, 0
N-21_jpg.rf.d29c4f2d9d19225fd3ed48d779345d78.jpg, 0, 0, 1, 0
D-7_jpg.rf.dd8e68259a9838a87cc37a1588eaaa38.jpg, 1, 0, 0, 0
LW-24_jpg.rf.dd7a92b0a09a09c7a5c0489fd5e62a86.jpg, 0, 1, 0, 0
SP-118_jpg.rf.e311f0bb253a627989a4494b83e4173f.jpg, 0, 0, 0, 1
N-199_jpg.rf.e027e0dae3393361b97af963f0790222.jpg, 0, 0, 1, 0
N-139_jpg.rf.df4d3911e3f15f759ab692b507ccd4c5.jpg, 0, 0, 1, 0
D-42_jpg.rf.df0766a4043050227a9076ba3d450d4b.jpg, 1, 0, 0, 0
SP-22_jpg.rf.e527f4513dc10f22660a6ce8e045c3f0.jpg, 0, 0, 0, 1
D-103_jpg.rf.e11e13668f4fee7ccc4a76323ea16d26.jpg, 1, 0, 0, 0
SP-45_jpg.rf.e1f752e18e87504b3ffe28f5eef9ccf6.jpg, 0, 0, 0, 1
D-14_jpg.rf.e44d12183f137475a98b21063888a534.jpg, 1, 0, 0, 0
LW-22_jpg.rf.e0f0b9da70d7152e508e88b32f6ced6b.jpg, 0, 1, 0, 0
D-207_jpg.rf.e126fc52fa866577fc239cc4a58ea482.jpg, 1, 0, 0, 0
SP-40_jpg.rf.df54dcee9832a635ab78f6ad69ea8d51.jpg, 0, 0, 0, 1
D-208_jpg.rf.e9379f8881fe931ad802e7e3e3887a00.jpg, 1, 0, 0, 0
SP-72_jpg.rf.e9e9c2b29513627c55d4d66068cee7d6.jpg, 0, 0, 0, 1
SP-104_jpg.rf.e5d88ba00e633aeee407068d3635ecab.jpg, 0, 0, 0, 1
SP-2_jpg.rf.ea7f9e9749ecbe3d581ce402e9d8b901.jpg, 0, 0, 0, 1
N-11_jpg.rf.ebd5b864b825749274f1567930682fc3.jpg, 0, 0, 1, 0
N-57_jpg.rf.e822511f0b7d53fa29f2107d1eb957f3.jpg, 0, 0, 1, 0
LW-31_jpg.rf.e6f2aee1d1bce5265043a5eae90d089e.jpg, 0, 1, 0, 0
LW-135_jpg.rf.f4a2f5eb441ade707726560a30fe7a5a.jpg, 0, 1, 0, 0
SP-208_jpg.rf.f0a3aef1fba37d1360f78e2c4e87c9e4.jpg, 0, 0, 0, 1
N-1_jpg.rf.f4b51cc26e971938ad63dc628961b00f.jpg, 0, 0, 1, 0
SP-21_jpg.rf.f57e5ad00440ab06c5d97482c9518ebe.jpg, 0, 0, 0, 1
N-84_jpg.rf.e4816c51ce61e8515b97dc393fe4863f.jpg, 0, 0, 1, 0
D-32_jpg.rf.f273e1e3e9f91256cd0dd056e7b6d6fc.jpg, 1, 0, 0, 0
SP-114_jpg.rf.f85dd013c899da87bda1123451b00bfb.jpg, 0, 0, 0, 1
LW-21_jpg.rf.e5a54b4cef5f729cb908f0a57b337a40.jpg, 0, 1, 0, 0
N-39_jpg.rf.ec724c3e743075b9515550241d683a63.jpg, 0, 0, 1, 0
LW-25_jpg.rf.e983ba41f4625d488098161cdd35887e.jpg, 0, 1, 0, 0
SP-43_jpg.rf.f76aaff772755b073f3ad4639e6f82d0.jpg, 0, 0, 0, 1
N-56_jpg.rf.f69463fce75eb5f766160e8d00cf4228.jpg, 0, 0, 1, 0
D-105_jpg.rf.f9c3af90748b4b29aab062bbb81ac0ee.jpg, 1, 0, 0, 0
D-37_jpg.rf.eb6da1adb3867aa025609c373e3f2141.jpg, 1, 0, 0, 0
SP-17_jpg.rf.fa74d799f0ed770b59afcdec14bf38c9.jpg, 0, 0, 0, 1
D-28_jpg.rf.f552bbeef28ea294b189fffaea625a76.jpg, 1, 0, 0, 0
LW-67_jpg.rf.e72cb9d6ab41e1e83a4170905bc4d8e0.jpg, 0, 1, 0, 0
LW-1_jpg.rf.f6dd3e0bd6d68794390b5e10826822bc.jpg, 0, 1, 0, 0
D-27_jpg.rf.ede7d741694a06774856d5181f76d6d9.jpg, 1, 0, 0, 0
N-17_jpg.rf.fe7686d4c0dbb07ca0bdd11bae9d6e94.jpg, 0, 0, 1, 0
D-159_jpg.rf.fce8ecca13a6da256aa3c02bc4375b3b.jpg, 1, 0, 0, 0
SP-6_jpg.rf.f80791e899f46f6124d9bf30df5d7d78.jpg, 0, 0, 0, 1
LW-22_jpg.rf.fb51ace275395b3d1853824d4fbeb125.jpg, 0, 1, 0, 0
